deviceid, timestamp, latitude, longitude, humidity, temperature, particles, carbonmonoxide, heaterOn 
1, 2015-10-22T13:30:05+10:30,-34.927834,138.600256,38.200001,23.200001,116,53,0
1, 2015-10-22T13:30:10+10:30,-34.927834,138.600256,38.299999,23.299999,197,40,0
1, 2015-10-22T13:30:15+10:30,-34.927834,138.600256,38.400002,23.299999,138,35,0
1, 2015-10-22T13:30:20+10:30,-34.927834,138.600256,38.400002,23.299999,193,34,0
1, 2015-10-22T13:30:25+10:30,-34.927834,138.600256,38.5,23.299999,173,34,0
1, 2015-10-22T13:30:30+10:30,-34.927834,138.600256,38.599998,23.299999,174,35,0
1, 2015-10-22T13:30:35+10:30,-34.927834,138.600256,38.599998,23.299999,129,35,0
1, 2015-10-22T13:30:40+10:30,-34.927834,138.600256,38.700001,23.299999,181,39,0
1, 2015-10-22T13:30:45+10:30,-34.927834,138.600256,38.799999,23.299999,127,42,0
1, 2015-10-22T13:30:50+10:30,-34.927834,138.600256,38.799999,23.299999,193,44,0
1, 2015-10-22T13:30:55+10:30,-34.927834,138.600256,38.799999,23.4,182,47,0
1, 2015-10-22T13:31:00+10:30,-34.927834,138.600256,38.700001,23.4,180,50,0
1, 2015-10-22T13:31:05+10:30,-34.927834,138.600256,38.700001,23.4,138,53,0
1, 2015-10-22T13:31:10+10:30,-34.927834,138.600256,38.700001,23.4,175,57,0
1, 2015-10-22T13:31:15+10:30,-34.927834,138.600256,38.700001,23.4,130,60,0
1, 2015-10-22T13:31:20+10:30,-34.927834,138.600256,38.700001,23.4,186,64,0
1, 2015-10-22T13:31:25+10:30,-34.927834,138.600256,38.700001,23.4,184,67,0
1, 2015-10-22T13:31:30+10:30,-34.927834,138.600256,38.799999,23.4,164,220,1
1, 2015-10-22T13:31:35+10:30,-34.927834,138.600256,38.799999,23.4,162,246,1
1, 2015-10-22T13:31:40+10:30,-34.927834,138.600256,38.799999,23.5,162,223,1
1, 2015-10-22T13:31:45+10:30,-34.927834,138.600256,38.799999,23.5,186,206,1
1, 2015-10-22T13:31:50+10:30,-34.927834,138.600256,38.799999,23.5,178,195,1
1, 2015-10-22T13:31:55+10:30,-34.927834,138.600256,38.799999,23.5,170,188,1
1, 2015-10-22T13:32:00+10:30,-34.927834,138.600256,38.799999,23.5,180,185,1
1, 2015-10-22T13:32:05+10:30,-34.927834,138.600256,38.799999,23.5,179,184,1
1, 2015-10-22T13:32:10+10:30,-34.927834,138.600256,38.700001,23.6,179,184,1
1, 2015-10-22T13:32:15+10:30,-34.927834,138.600256,38.700001,23.6,215,186,1
1, 2015-10-22T13:32:20+10:30,-34.927834,138.600256,38.799999,23.6,170,186,1
1, 2015-10-22T13:32:25+10:30,-34.927834,138.600256,38.799999,23.6,179,186,1
1, 2015-10-22T13:32:30+10:30,-34.927834,138.600256,38.700001,23.6,173,89,0
1, 2015-10-22T13:32:35+10:30,-34.927834,138.600256,38.799999,23.6,187,54,0
1, 2015-10-22T13:32:40+10:30,-34.927834,138.600256,39,23.6,296,41,0
1, 2015-10-22T13:32:45+10:30,-34.927834,138.600256,39.099998,23.700001,193,36,0
1, 2015-10-22T13:32:50+10:30,-34.927834,138.600256,39.099998,23.700001,160,36,0
1, 2015-10-22T13:32:55+10:30,-34.927834,138.600256,39,23.700001,192,35,0
1, 2015-10-22T13:33:00+10:30,-34.927834,138.600256,39.099998,23.700001,181,36,0
1, 2015-10-22T14:09:40+10:30,-34.927361,138.59966,31.9,26.5,161,194,1
1, 2015-10-22T14:09:45+10:30,-34.927401,138.599907,31.299999,26.6,171,182,1
1, 2015-10-22T14:09:51+10:30,-34.927402,138.59983,30.799999,26.799999,161,174,1
1, 2015-10-22T14:09:56+10:30,-34.927402,138.59983,30.299999,26.799999,176,170,1
1, 2015-10-22T14:10:01+10:30,-34.927358,138.599851,30,26.799999,175,167,1
1, 2015-10-22T14:10:06+10:30,-34.927358,138.599851,29.6,26.9,175,161,1
1, 2015-10-22T14:10:11+10:30,-34.927318,138.599876,29.4,26.9,169,167,1
1, 2015-10-22T14:10:16+10:30,-34.927265,138.599899,29.5,27,169,169,1
1, 2015-10-22T14:10:21+10:30,-34.927218,138.599919,29.299999,27,166,166,1
1, 2015-10-22T14:10:26+10:30,-34.927218,138.599811,28.9,27,122,75,0
1, 2015-10-22T14:10:31+10:30,-34.927238,138.599749,28.700001,27.1,182,45,0
1, 2015-10-22T14:10:36+10:30,-34.927247,138.599691,28.5,27.1,171,34,0
1, 2015-10-22T14:10:41+10:30,-34.927238,138.599633,28.4,27.1,188,31,0
1, 2015-10-22T14:10:46+10:30,-34.927195,138.599597,28.299999,27.1,151,28,0
1, 2015-10-22T14:10:51+10:30,-34.927143,138.599573,28.200001,27.200001,194,31,0
1, 2015-10-22T14:10:56+10:30,-34.927096,138.599602,28.1,27.200001,123,34,0
1, 2015-10-22T14:11:01+10:30,-34.927051,138.599636,28.1,27.200001,184,33,0
1, 2015-10-22T14:11:06+10:30,-34.927,138.599643,27.9,27.200001,159,37,0
1, 2015-10-22T14:11:11+10:30,-34.927,138.599643,27.700001,27.200001,178,39,0
1, 2015-10-22T14:11:16+10:30,-34.926953,138.59966,27.5,27.1,166,42,0
1, 2015-10-22T14:11:21+10:30,-34.926846,138.599621,27.5,27.1,187,46,0
1, 2015-10-22T14:11:26+10:30,-34.92679,138.599612,27.299999,27.1,122,49,0
1, 2015-10-22T14:11:31+10:30,-34.926748,138.599586,27.200001,27.1,193,53,0
1, 2015-10-22T14:11:36+10:30,-34.926748,138.599586,27,27,199,57,0
1, 2015-10-22T14:11:41+10:30,-34.9267,138.599604,26.5,26.9,180,46,0
1, 2015-10-22T14:11:46+10:30,-34.926654,138.599626,26.4,26.9,185,64,0
1, 2015-10-22T14:11:51+10:30,-34.926609,138.599632,26.4,26.799999,180,69,0
1, 2015-10-22T14:11:56+10:30,-34.926517,138.599625,26.5,26.700001,177,220,1
1, 2015-10-22T14:12:01+10:30,-34.926466,138.599634,26.5,26.700001,165,237,1
1, 2015-10-22T14:12:06+10:30,-34.926407,138.599615,26.5,26.700001,159,212,1
1, 2015-10-22T14:12:11+10:30,-34.926349,138.599602,26.5,26.700001,174,191,1
1, 2015-10-22T14:12:16+10:30,-34.92627,138.599656,26.6,26.700001,163,179,1
1, 2015-10-22T14:12:21+10:30,-34.926179,138.599739,26.700001,26.700001,161,172,1
1, 2015-10-22T14:12:26+10:30,-34.92614,138.599769,26.700001,26.6,158,169,1
1, 2015-10-22T14:12:31+10:30,-34.926098,138.599744,26.700001,26.6,174,168,1
1, 2015-10-22T14:12:36+10:30,-34.926058,138.599631,26.700001,26.6,175,168,1
1, 2015-10-22T14:12:41+10:30,-34.926058,138.599631,26.799999,26.5,161,168,1
1, 2015-10-22T14:12:46+10:30,-34.925954,138.599589,26.9,26.5,169,166,1
1, 2015-10-22T14:12:51+10:30,-34.925918,138.599575,27,26.5,565,167,1
1, 2015-10-22T14:12:56+10:30,-34.925863,138.599569,27,26.5,157,75,0
1, 2015-10-22T14:13:01+10:30,-34.925841,138.599622,27,26.6,111,44,0
1, 2015-10-22T14:13:06+10:30,-34.925841,138.599622,27,26.700001,188,33,0
1, 2015-10-22T14:13:11+10:30,-34.925843,138.599677,27,26.700001,167,29,0
1, 2015-10-22T14:13:16+10:30,-34.925798,138.599692,27,26.799999,198,28,0
1, 2015-10-22T14:13:21+10:30,-34.925798,138.599692,27,26.799999,181,28,0
1, 2015-10-22T14:13:26+10:30,-34.925798,138.599692,27,26.9,184,29,0
1, 2015-10-22T14:13:31+10:30,-34.925798,138.599692,26.9,26.9,115,30,0
1, 2015-10-22T14:13:36+10:30,-34.925753,138.599687,26.799999,26.9,174,32,0
1, 2015-10-22T14:13:41+10:30,-34.925753,138.599687,27.299999,27,131,34,0
1, 2015-10-22T14:13:46+10:30,-34.925753,138.599687,27.200001,27.1,188,37,0
1, 2015-10-22T14:13:51+10:30,-34.925753,138.599687,27.1,27.1,178,39,0
1, 2015-10-22T14:13:56+10:30,-34.925753,138.599687,27.1,27.1,189,42,0
1, 2015-10-22T14:14:01+10:30,-34.925753,138.599687,27,27.1,125,45,0
1, 2015-10-22T14:14:06+10:30,-34.925753,138.599687,26.799999,27.1,188,48,0
1, 2015-10-22T14:14:11+10:30,-34.925753,138.599687,26.799999,27,139,51,0
1, 2015-10-22T14:14:16+10:30,-34.925753,138.599687,26.700001,27.1,163,53,0
1, 2015-10-22T14:14:21+10:30,-34.925753,138.599687,26.1,26.9,184,56,0
1, 2015-10-22T14:14:26+10:30,-34.925753,138.599687,26.200001,26.5,171,193,1
1, 2015-10-22T14:14:31+10:30,-34.925736,138.599634,26.1,26.299999,138,218,1
1, 2015-10-22T14:14:36+10:30,-34.925736,138.599634,26.200001,26.299999,168,201,1
1, 2015-10-22T14:14:41+10:30,-34.925624,138.599654,26.299999,26.299999,170,185,1
1, 2015-10-22T14:14:46+10:30,-34.925537,138.599728,26.5,26.200001,160,176,1
1, 2015-10-22T14:14:51+10:30,-34.925499,138.599774,26.6,26.299999,163,171,1
1, 2015-10-22T14:14:56+10:30,-34.925399,138.59984,26.700001,26.200001,163,170,1
1, 2015-10-22T14:15:01+10:30,-34.925295,138.599877,26.799999,26.200001,167,168,1
1, 2015-10-22T14:15:06+10:30,-34.925245,138.599883,26.9,26.200001,168,168,1
1, 2015-10-22T14:15:11+10:30,-34.925201,138.599869,26.9,26.1,167,168,1
1, 2015-10-22T14:15:16+10:30,-34.925152,138.599883,27,26,178,168,1
1, 2015-10-22T14:15:21+10:30,-34.925124,138.599797,27.1,26,167,169,1
1, 2015-10-22T14:15:26+10:30,-34.925124,138.599797,26.799999,25.9,182,77,0
1, 2015-10-22T14:15:31+10:30,-34.925081,138.599692,27,25.9,139,44,0
1, 2015-10-22T14:15:36+10:30,-34.925041,138.599662,27,25.9,128,34,0
1, 2015-10-22T14:15:41+10:30,-34.924947,138.599606,27,25.799999,193,31,0
1, 2015-10-22T14:15:46+10:30,-34.924912,138.599556,27.1,25.700001,121,30,0
1, 2015-10-22T14:15:51+10:30,-34.924812,138.599524,27.200001,25.700001,181,30,0
1, 2015-10-22T14:15:56+10:30,-34.92476,138.599546,27.299999,25.700001,178,32,0
1, 2015-10-22T14:16:01+10:30,-34.924728,138.5996,27.4,25.6,191,34,0
1, 2015-10-22T14:16:06+10:30,-34.924636,138.599705,27.6,25.6,149,35,0
1, 2015-10-22T14:16:11+10:30,-34.924592,138.599645,0,0,191,39,0
1, 2015-10-22T14:16:16+10:30,-34.924544,138.599546,27.700001,25.700001,188,43,0
1, 2015-10-22T14:16:21+10:30,-34.924507,138.599507,28,25.799999,154,46,0
1, 2015-10-22T14:16:26+10:30,-34.924507,138.599507,28.1,25.700001,187,49,0
1, 2015-10-22T14:16:31+10:30,-34.924507,138.599507,28.200001,25.6,185,53,0
1, 2015-10-22T14:16:36+10:30,-34.924571,138.599561,28.1,25.6,176,57,0
1, 2015-10-22T14:16:41+10:30,-34.924571,138.599561,28.1,25.5,134,63,0
1, 2015-10-22T14:16:47+10:30,-34.924571,138.599561,28.1,25.5,187,67,0
1, 2015-10-22T14:16:52+10:30,-34.924571,138.599561,28.1,25.4,172,72,0
1, 2015-10-22T14:16:57+10:30,-34.924571,138.599561,28.200001,25.4,166,225,1
1, 2015-10-22T14:17:02+10:30,-34.924571,138.599561,28.200001,25.4,168,241,1
1, 2015-10-22T14:17:07+10:30,-34.924571,138.599561,28.299999,25.299999,171,214,1
1, 2015-10-22T14:17:12+10:30,-34.924571,138.599561,28.299999,25.299999,150,195,1
1, 2015-10-22T14:17:17+10:30,-34.924519,138.599546,28.4,25.5,172,181,1
1, 2015-10-22T14:17:22+10:30,-34.924476,138.599527,28.5,25.5,186,175,1
1, 2015-10-22T14:17:27+10:30,-34.924426,138.599506,28.4,25.4,169,172,1
1, 2015-10-22T14:17:32+10:30,-34.924378,138.599483,28.4,25.299999,170,171,1
1, 2015-10-22T14:17:37+10:30,-34.924323,138.599477,28.4,25.299999,161,171,1
1, 2015-10-22T14:17:42+10:30,-34.924221,138.599483,28.5,25.299999,169,170,1
1, 2015-10-22T14:17:47+10:30,-34.924192,138.599529,28.5,25.200001,174,170,1
1, 2015-10-22T14:17:52+10:30,-34.924192,138.599529,28.6,25.299999,156,170,1
1, 2015-10-22T14:17:57+10:30,-34.924149,138.599507,28.6,25.200001,179,79,0
1, 2015-10-22T14:18:02+10:30,-34.924115,138.599449,28.6,25.200001,140,44,0
1, 2015-10-22T14:18:07+10:30,-34.924076,138.599339,28.700001,25.1,191,35,0
1, 2015-10-22T14:18:12+10:30,-34.92399,138.599336,28.700001,25,134,31,0
1, 2015-10-22T14:18:17+10:30,-34.923942,138.599321,28.6,24.9,132,30,0
1, 2015-10-22T14:18:22+10:30,-34.923872,138.599336,28.6,24.700001,182,30,0
1, 2015-10-22T14:18:27+10:30,-34.923764,138.599387,28.5,24.6,165,32,0
1, 2015-10-22T14:18:32+10:30,-34.923717,138.599379,28.6,24.5,178,33,0
1, 2015-10-22T14:18:37+10:30,-34.923622,138.599374,28.6,24.5,190,36,0
1, 2015-10-22T14:18:42+10:30,-34.923583,138.599347,28.6,24.299999,194,38,0
1, 2015-10-22T14:18:47+10:30,-34.923583,138.599347,28.700001,24.299999,145,40,0
1, 2015-10-22T14:18:52+10:30,-34.923541,138.59931,28.700001,24,179,42,0
1, 2015-10-22T14:18:57+10:30,-34.923491,138.599286,28.799999,23.9,159,45,0
1, 2015-10-22T14:19:02+10:30,-34.92339,138.599308,28.799999,23.700001,175,45,0
1, 2015-10-22T14:19:07+10:30,-34.92339,138.599308,28.9,23.6,193,48,0
1, 2015-10-22T14:19:12+10:30,-34.923337,138.599312,29,23.6,186,50,0
1, 2015-10-22T14:19:17+10:30,-34.923312,138.599247,29.1,23.6,97,52,0
1, 2015-10-22T14:19:22+10:30,-34.923275,138.599073,29.299999,23.6,192,54,0
1, 2015-10-22T14:19:27+10:30,-34.923244,138.599032,29.5,23.6,173,181,1
1, 2015-10-22T14:19:32+10:30,-34.92321,138.599094,29.700001,23.6,169,209,1
1, 2015-10-22T14:19:37+10:30,-34.923161,138.599166,29.799999,23.5,166,197,1
1, 2015-10-22T14:19:42+10:30,-34.923132,138.599211,29.799999,23.4,158,183,1
1, 2015-10-22T14:19:47+10:30,-34.923087,138.599228,29.9,23.4,157,175,1
1, 2015-10-22T14:19:52+10:30,-34.923087,138.599228,30.1,23.4,159,170,1
1, 2015-10-22T14:19:57+10:30,-34.92304,138.599242,30.200001,23.4,165,169,1
1, 2015-10-22T14:20:02+10:30,-34.923046,138.599178,30.4,23.4,164,168,1
1, 2015-10-22T14:20:07+10:30,-34.923069,138.599128,30.5,23.4,165,168,1
1, 2015-10-22T14:20:12+10:30,-34.923069,138.599128,30.700001,23.4,173,169,1
1, 2015-10-22T14:20:17+10:30,-34.923055,138.599073,30.799999,23.4,170,169,1
1, 2015-10-22T14:20:22+10:30,-34.92309,138.599023,31,23.5,157,168,1
1, 2015-10-22T14:20:27+10:30,-34.923091,138.598959,31,23.5,166,78,0
1, 2015-10-22T14:20:32+10:30,-34.923074,138.598906,31.1,23.5,174,45,0
1, 2015-10-22T14:20:37+10:30,-34.923074,138.598906,31.200001,23.5,185,34,0
1, 2015-10-22T14:20:42+10:30,-34.923056,138.598852,31.200001,23.6,209,30,0
1, 2015-10-22T14:20:47+10:30,-34.923076,138.598741,31.200001,23.6,121,29,0
1, 2015-10-22T14:20:52+10:30,-34.922985,138.598665,31.4,23.6,195,30,0
1, 2015-10-22T14:20:57+10:30,-34.922903,138.598574,31.5,23.5,182,31,0
1, 2015-10-22T14:21:02+10:30,-34.922916,138.59847,31.5,23.6,177,33,0
1, 2015-10-22T14:21:07+10:30,-34.92296,138.598435,31.5,23.5,141,34,0
1, 2015-10-22T14:21:12+10:30,-34.92294,138.598323,31.5,23.5,183,38,0
1, 2015-10-22T14:21:17+10:30,-34.922921,138.598262,31.5,23.4,115,41,0
1, 2015-10-22T14:21:22+10:30,-34.922945,138.598206,31.6,23.5,111,44,0
1, 2015-10-22T14:21:27+10:30,-34.922949,138.598145,31.6,23.4,192,48,0
1, 2015-10-22T14:21:32+10:30,-34.922949,138.598145,31.700001,23.5,188,53,0
1, 2015-10-22T14:21:37+10:30,-34.923023,138.598062,31.799999,23.5,170,58,0
1, 2015-10-22T14:21:42+10:30,-34.923023,138.598062,31.799999,23.5,174,63,0
1, 2015-10-22T14:21:47+10:30,-34.923034,138.598008,31.799999,23.5,110,68,0
1, 2015-10-22T14:21:52+10:30,-34.92303,138.597941,31.799999,23.5,145,73,0
1, 2015-10-22T14:21:57+10:30,-34.923045,138.597882,32,23.5,157,231,1
1, 2015-10-22T14:22:02+10:30,-34.923116,138.597788,32,23.6,156,246,1
1, 2015-10-22T14:22:07+10:30,-34.92311,138.597732,32,23.5,176,217,1
1, 2015-10-22T14:22:12+10:30,-34.923093,138.597669,32,23.5,160,195,1
1, 2015-10-22T14:22:17+10:30,-34.923073,138.597608,32,23.5,160,183,1
1, 2015-10-22T14:22:22+10:30,-34.923049,138.597555,31.9,23.4,177,177,1
1, 2015-10-22T14:22:27+10:30,-34.923049,138.597555,31.9,23.4,170,174,1
1, 2015-10-22T14:22:32+10:30,-34.923021,138.597499,31.9,23.4,163,173,1
1, 2015-10-22T14:22:37+10:30,-34.922978,138.597462,31.799999,23.299999,168,172,1
1, 2015-10-22T14:22:42+10:30,-34.922943,138.597424,31.9,23.299999,165,172,1
1, 2015-10-22T14:22:47+10:30,-34.922948,138.597346,31.9,23.299999,168,172,1
1, 2015-10-22T14:22:52+10:30,-34.92298,138.597301,32,23.299999,162,172,1
1, 2015-10-22T14:22:57+10:30,-34.923021,138.597184,31.9,23.299999,188,80,0
1, 2015-10-22T14:23:02+10:30,-34.923056,138.59713,32,23.299999,117,48,0
1, 2015-10-22T14:23:07+10:30,-34.923094,138.597078,31.9,23.200001,186,36,0
1, 2015-10-22T14:23:12+10:30,-34.923082,138.59702,32,23.299999,175,32,0
1, 2015-10-22T14:23:17+10:30,-34.923094,138.596959,32,23.299999,175,31,0
1, 2015-10-22T14:23:22+10:30,-34.923111,138.596904,32.099998,23.299999,125,32,0
1, 2015-10-22T14:23:27+10:30,-34.923106,138.596848,32,23.200001,188,35,0
1, 2015-10-22T14:23:32+10:30,-34.92309,138.596789,32,23.200001,148,38,0
1, 2015-10-22T14:23:37+10:30,-34.92309,138.596789,32.099998,23.200001,200,40,0
1, 2015-10-22T14:23:42+10:30,-34.92309,138.596789,32.400002,23.200001,196,43,0
1, 2015-10-22T14:23:47+10:30,-34.923058,138.596749,32.5,23.200001,211,47,0
1, 2015-10-22T14:23:52+10:30,-34.923058,138.596749,32.700001,23.200001,188,50,0
1, 2015-10-22T14:23:57+10:30,-34.923058,138.596749,32.900002,23.200001,235,53,0
1, 2015-10-22T14:24:02+10:30,-34.923058,138.596749,33,23.200001,201,57,0
1, 2015-10-22T14:24:07+10:30,-34.923058,138.596749,33,23.200001,170,63,0
1, 2015-10-22T14:24:12+10:30,-34.923058,138.596749,33.099998,23.200001,196,65,0
1, 2015-10-22T14:24:17+10:30,-34.923154,138.596344,33.200001,23.200001,208,70,0
1, 2015-10-22T14:24:22+10:30,-34.923484,138.596303,33.299999,23.200001,143,74,0
1, 2015-10-22T14:24:27+10:30,-34.923484,138.596303,33.400002,23.200001,184,233,1
1, 2015-10-22T14:24:32+10:30,-34.923484,138.596303,33.5,23.200001,176,253,1
1, 2015-10-22T14:24:37+10:30,-34.923484,138.596303,33.5,23.200001,223,226,1
1, 2015-10-22T14:24:42+10:30,-34.923484,138.596303,33.599998,23.200001,186,205,1
1, 2015-10-22T14:24:47+10:30,-34.923484,138.596303,33.599998,23.200001,181,193,1
1, 2015-10-22T14:24:52+10:30,-34.92344,138.596318,33.599998,23.1,203,186,1
1, 2015-10-22T14:24:57+10:30,-34.92344,138.596318,33.700001,23.1,187,182,1
1, 2015-10-22T14:25:02+10:30,-34.92344,138.596318,33.700001,23.1,190,180,1
1, 2015-10-22T14:25:07+10:30,-34.92344,138.596318,33.799999,23.200001,184,180,1
1, 2015-10-22T14:25:12+10:30,-34.92344,138.596318,33.799999,23.1,184,179,1
1, 2015-10-22T14:25:17+10:30,-34.92344,138.596318,33.900002,23.1,192,178,1
1, 2015-10-22T14:25:22+10:30,-34.92344,138.596318,34,23.1,227,179,1
1, 2015-10-22T14:25:27+10:30,-34.92344,138.596318,34,23.1,153,83,0
1, 2015-10-22T15:03:32+10:30,-34.922884,138.598079,37.299999,24.5,182,280,1
1, 2015-10-22T15:03:37+10:30,-34.922884,138.598079,37.200001,24.5,172,242,1
1, 2015-10-22T15:03:42+10:30,-34.922884,138.598079,37.099998,24.5,210,209,1
1, 2015-10-22T15:03:47+10:30,-34.922884,138.598079,37,24.5,165,191,1
1, 2015-10-22T15:03:52+10:30,-34.922884,138.598079,36.900002,24.5,177,181,1
1, 2015-10-22T15:03:57+10:30,-34.923413,138.596715,36.400002,24.5,172,175,1
1, 2015-10-22T15:04:02+10:30,-34.923377,138.596713,36,24.5,169,174,1
1, 2015-10-22T15:04:07+10:30,-34.923332,138.596756,35.700001,24.5,173,172,1
1, 2015-10-22T15:04:12+10:30,-34.923304,138.596799,34.900002,24.5,173,172,1
1, 2015-10-22T15:04:17+10:30,-34.92329,138.596855,34.400002,24.5,166,168,1
1, 2015-10-22T15:04:22+10:30,-34.923271,138.596917,33.900002,24.4,179,170,1
1, 2015-10-22T15:04:27+10:30,-34.923232,138.596967,33.5,24.4,207,76,0
1, 2015-10-22T15:04:32+10:30,-34.923215,138.597019,33.200001,24.4,144,45,0
1, 2015-10-22T15:04:37+10:30,-34.923227,138.597075,32.900002,24.299999,183,34,0
1, 2015-10-22T15:04:42+10:30,-34.92322,138.597132,32.700001,24.299999,138,28,0
1, 2015-10-22T15:04:47+10:30,-34.923199,138.597183,32.5,24.200001,177,29,0
1, 2015-10-22T15:04:52+10:30,-34.923185,138.597237,32.400002,24.200001,101,29,0
1, 2015-10-22T15:04:57+10:30,-34.923186,138.597304,32.299999,24.1,186,30,0
1, 2015-10-22T15:05:02+10:30,-34.923218,138.597354,32.200001,24.1,123,32,0
1, 2015-10-22T15:05:07+10:30,-34.923242,138.597408,32.099998,24,190,32,0
1, 2015-10-22T15:05:12+10:30,-34.92324,138.597542,0,0,172,35,0
1, 2015-10-22T15:05:17+10:30,-34.9232,138.597574,32.700001,23.9,106,33,0
1, 2015-10-22T15:05:22+10:30,-34.92316,138.59761,32.099998,23.9,193,37,0
1, 2015-10-22T15:05:27+10:30,-34.92316,138.59761,32.099998,23.9,112,40,0
1, 2015-10-22T15:05:32+10:30,-34.923176,138.597664,32.200001,23.9,185,43,0
1, 2015-10-22T15:05:37+10:30,-34.923091,138.597727,32.200001,23.9,180,47,0
1, 2015-10-22T15:05:42+10:30,-34.92309,138.597843,32.200001,23.799999,184,51,0
1, 2015-10-22T15:05:47+10:30,-34.92316,138.597936,32.099998,23.799999,184,55,0
1, 2015-10-22T15:05:52+10:30,-34.923223,138.598036,32.200001,23.700001,180,59,0
1, 2015-10-22T15:05:57+10:30,-34.923234,138.598091,32.299999,23.5,172,211,1
1, 2015-10-22T15:06:02+10:30,-34.92326,138.5982,32.299999,23.5,172,240,1
1, 2015-10-22T15:06:07+10:30,-34.923268,138.598265,32.299999,23.4,160,216,1
1, 2015-10-22T15:06:12+10:30,-34.923265,138.598333,32.400002,23.4,182,194,1
1, 2015-10-22T15:06:17+10:30,-34.923218,138.598448,32.5,23.4,158,182,1
1, 2015-10-22T15:06:22+10:30,-34.923166,138.598553,32.599998,23.4,160,177,1
1, 2015-10-22T15:06:27+10:30,-34.923176,138.598622,32.700001,23.4,169,173,1
1, 2015-10-22T15:06:32+10:30,-34.923149,138.598679,32.900002,23.4,166,170,1
1, 2015-10-22T15:06:37+10:30,-34.923136,138.598737,32.900002,23.200001,162,169,1
1, 2015-10-22T15:06:42+10:30,-34.923077,138.598827,33,23.1,166,165,1
1, 2015-10-22T15:06:47+10:30,-34.923061,138.598936,33,23,167,167,1
1, 2015-10-22T15:06:52+10:30,-34.923088,138.599009,33,22.9,171,169,1
1, 2015-10-22T15:06:57+10:30,-34.92311,138.599067,33.099998,22.9,200,76,0
1, 2015-10-22T15:07:02+10:30,-34.923133,138.599121,33.200001,22.799999,131,45,0
1, 2015-10-22T15:07:07+10:30,-34.92314,138.599179,33.299999,22.799999,185,35,0
1, 2015-10-22T15:07:12+10:30,-34.923083,138.599282,33.400002,22.799999,178,31,0
1, 2015-10-22T15:07:17+10:30,-34.923037,138.599305,33.5,22.799999,177,30,0
1, 2015-10-22T15:07:22+10:30,-34.923008,138.599357,33.599998,22.799999,155,31,0
1, 2015-10-22T15:07:27+10:30,-34.92301,138.59942,33.700001,22.700001,185,32,0
1, 2015-10-22T15:07:32+10:30,-34.923033,138.599475,33.700001,22.700001,127,35,0
1, 2015-10-22T15:07:37+10:30,-34.923039,138.599537,33.799999,22.799999,178,37,0
1, 2015-10-22T15:07:42+10:30,-34.923005,138.599591,33.799999,22.799999,178,40,0
1, 2015-10-22T15:07:47+10:30,-34.922976,138.599638,33.900002,22.799999,193,41,0
1, 2015-10-22T15:07:52+10:30,-34.922955,138.599693,33.900002,22.799999,164,42,0
1, 2015-10-22T15:07:57+10:30,-34.92293,138.59975,34,22.700001,173,45,0
1, 2015-10-22T15:08:02+10:30,-34.922944,138.599819,33.900002,22.6,118,49,0
1, 2015-10-22T15:08:07+10:30,-34.922912,138.599949,34,22.6,188,52,0
1, 2015-10-22T15:08:12+10:30,-34.922899,138.600006,34,22.5,167,55,0
1, 2015-10-22T15:08:17+10:30,-34.922882,138.600127,34.099998,22.5,173,57,0
1, 2015-10-22T15:08:22+10:30,-34.922929,138.600252,34.200001,22.5,184,59,0
1, 2015-10-22T15:08:27+10:30,-34.922963,138.600388,34.200001,22.4,164,212,1
1, 2015-10-22T15:08:32+10:30,-34.922952,138.600443,34.200001,22.4,151,244,1
1, 2015-10-22T15:08:37+10:30,-34.922965,138.600566,34.299999,22.4,175,220,1
1, 2015-10-22T15:08:42+10:30,-34.922937,138.600629,34.400002,22.299999,159,201,1
1, 2015-10-22T15:08:47+10:30,-34.922936,138.600747,34.5,22.299999,159,187,1
1, 2015-10-22T15:08:52+10:30,-34.922925,138.600885,34.599998,22.299999,157,179,1
1, 2015-10-22T15:08:57+10:30,-34.922882,138.600928,34.700001,22.299999,162,174,1
1, 2015-10-22T15:09:02+10:30,-34.92282,138.601025,34.799999,22.299999,163,172,1
1, 2015-10-22T15:09:07+10:30,-34.922873,138.601159,34.900002,22.299999,173,171,1
1, 2015-10-22T15:09:12+10:30,-34.922858,138.60122,35,22.299999,162,170,1
1, 2015-10-22T15:09:17+10:30,-34.922838,138.601344,35.099998,22.299999,163,170,1
1, 2015-10-22T15:09:22+10:30,-34.922835,138.601398,35.099998,22.299999,172,169,1
1, 2015-10-22T15:09:27+10:30,-34.922897,138.601505,35.099998,22.299999,177,76,0
1, 2015-10-22T15:09:32+10:30,-34.922911,138.601571,35.200001,22.299999,186,44,0
1, 2015-10-22T15:09:37+10:30,-34.92291,138.601628,35.200001,22.299999,195,33,0
1, 2015-10-22T15:09:42+10:30,-34.922906,138.601736,35.200001,22.200001,195,31,0
1, 2015-10-22T15:09:47+10:30,-34.922886,138.601876,35.200001,22.200001,179,28,0
1, 2015-10-22T15:09:53+10:30,-34.922925,138.601935,0,0,177,29,0
1, 2015-10-22T15:09:58+10:30,-34.922962,138.60205,35.900002,22.200001,187,30,0
1, 2015-10-22T15:10:03+10:30,-34.92294,138.602105,35.200001,22.200001,195,31,0
1, 2015-10-22T15:10:08+10:30,-34.922907,138.602143,35.5,22.200001,103,33,0
